areaName,Borough,areaType,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07,2019-08,2019-09,2019-10,2019-11,2019-12,2020-01,2020-02,2020-03,2020-04,2020-05,2020-06,2020-07,2020-08,2020-09,2020-10,2020-11,2020-12,2021-01,2021-02,2021-03,2021-04,2021-05,2021-06,2021-07,2021-08,2021-09,2021-10,2021-11,2021-12,2022-01,2022-02,2022-03,2022-04,2022-05,2022-06,2022-07,2022-08,2022-09,2022-10,2022-11,2022-12,2023-01,2023-02,2023-03,2023-04,2023-05,2023-06,2023-07,2023-08,2023-09,2023-10,2023-11,2023-12,2024-01,2024-02
Chinatown,Manhattan,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
City Island,Bronx,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,459000.000,459000.000,459000.000,419021.000,434021.000,434021.000,,,,,,,,,499011.000,484011.000,,,,,,,499011.000,499000.000,499011.000,499021.000,469000.000,,484000.000,,,,,,,,,,,,564500.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Civic Center,Manhattan,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Clearview,Queens,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,895000.000,988888.000,943444.000,,998000.000,993444.000,988888.000,,,,,,1194000.000,993944.000,,,,,,,,,,,,,,,,893944.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Clinton Hill,Brooklyn,neighborhood,1212500.000,947000.000,1022500.000,1117500.000,1225000.000,1050000.000,1200000.000,1090000.000,1200000.000,1150000.000,1100000.000,1095000.000,1095000.000,1250000.000,1100000.000,1147500.000,1275000.000,1197500.000,1172500.000,995000.000,1295000.000,1300000.000,1350000.000,1350000.000,1424500.000,1547000.000,1469000.000,1650000.000,1389000.000,1350000.000,1369500.000,1350000.000,1640000.000,1640000.000,1747500.000,1747500.000,1697500.000,1995000.000,1795000.000,1950000.000,1900000.000,1850000.000,1895000.000,1945000.000,1850000.000,1925000.000,1850000.000,1850000.000,1995000.000,1995000.000,2100000.000,2147500.000,2195000.000,2247000.000,2197500.000,2199000.000,2497000.000,2447000.000,2199000.000,2195000.000,1800000.000,1950000.000,2495000.000,2500000.000,2995000.000,2574500.000,2397500.000,2300000.000,2300000.000,2625000.000,2710000.000,2495000.000,2322500.000,2350000.000,2375000.000,2400000.000,2900000.000,2900000.000,2635000.000,2500000.000,2300000.000,2749000.000,2722000.000,2699000.000,2599500.000,2550000.000,2697000.000,2497500.000,2695000.000,2887500.000,2848500.000,2775000.000,2697500.000,2787500.000,2875000.000,2885000.000,2895000.000,2895000.000,2895000.000,2800000.000,2775000.000,2800000.000,2695000.000,2700000.000,2700000.000,2695000.000,2524500.000,2549500.000,2547500.000,2600000.000,2600000.000,2850000.000,2750000.000,2695000.000,2690000.000,2670000.000,2525000.000,2650000.000,2650000.000,2495000.000,2572500.000,2637500.000,2650000.000,3050000.000,2400000.000,2400000.000,2622500.000,2800000.000,3250000.000,3262500.000,2981875.000,3122500.000,3262500.000,2925000.000,2790000.000,2795000.000,1947000.000,2000000.000,2250000.000,2250000.000,2707500.000,2707500.000,2795000.000,2707500.000,2690000.000,2690000.000,2862000.000,3150000.000,3150000.000,3250000.000,3199000.000,3199500.000,3200000.000,3199500.000,2890000.000,2895000.000,2895000.000,2895000.000,3175000.000,3175000.000,3323000.000,3250000.000,2550000.000,2247500.000,2649500.000,2599500.000,3075000.000,2900000.000,2887500.000,3000000.000
Co-op City,Bronx,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cobble Hill,Brooklyn,neighborhood,,,1850000.000,1850000.000,1825000.000,1850000.000,1850000.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3875000.000,3650000.000,3875000.000,3762500.000,3875000.000,3875000.000,3875000.000,3875000.000,3937500.000,3937500.000,4000000.000,4087500.000,4087500.000,3997500.000,4087500.000,3995000.000,4000000.000,3999500.000,,,,,4422500.000,,,,,,,,,,,3374500.000,,,,3750000.000,3825000.000,4700000.000,4722500.000,4722500.000,4672500.000,4695000.000,4872500.000,4350000.000,4322500.000,4124500.000,4272500.000,3945000.000,3970000.000,4295000.000,4495000.000,5197500.000,5447500.000,4400000.000,3995000.000,4375000.000,4375000.000,4375000.000,3950000.000,4150000.000,4075000.000,,,,,3750000.000,4145000.000,4145000.000,4145000.000,4097500.000,3890000.000,3995000.000,4250000.000,4350000.000,4450000.000,4950000.000,,4500000.000,,,3995000.000,3995000.000,4262500.000,4262500.000,4387500.000,4750000.000,4500000.000,5500000.000,4750000.000,4750000.000,4622500.000,4925000.000,4750000.000,,,6119000.000,5991500.000,5988000.000,,,,5000000.000,5375000.000,5250000.000,,,,,,,,,,4800000.000,5150000.000,,,,,,,,,,
College Point,Queens,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,799000.000,799000.000,783500.000,,,,,,,,,,949000.000,913944.000,939000.000,897000.000,895000.000,875000.000,895000.000,920000.000,891500.000,888000.000,895000.000,920000.000,866000.000,863000.000,959000.000,1023000.000,1023000.000,1048000.000,1048000.000,988500.000,977000.000,977000.000,973500.000,993000.000,998000.000,1048444.000,1166500.000,1069000.000,988000.000,961500.000,1062500.000,975000.000,1175000.000,1012444.000,1012444.000,,1012444.000,947000.000,899400.000,919000.000,1049888.000,1024388.000,1024388.000,1023944.000,959500.000,983500.000,950000.000,969000.000,959000.000,979500.000,1019944.000,1019944.000,1099944.000,,988000.000,999000.000,949000.000,999000.000,,1200000.000,1325000.000,1325000.000,1298000.000,1268000.000,1087500.000,1100000.000,1268000.000,1075000.000,1075000.000,1012000.000,1119000.000,949000.000,886500.000,949000.000,1093000.000,,,873500.000,899950.000,1080000.000,1090000.000
Columbia St Waterfront District,Brooklyn,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2550000.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concourse,Bronx,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,449000.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,830000.000,830000.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Coney Island,Brooklyn,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,550000.000,677500.000,569000.000,687000.000,687000.000,749000.000,559500.000,,,,,572000.000,575500.000,579000.000,569000.000,569000.000,580000.000,580000.000,620000.000,620000.000,620000.000,635000.000,624500.000,664500.000,650000.000,628000.000,,641500.000,628000.000,613500.000,,660944.000,,649000.000,620000.000,639500.000,630000.000,639000.000,644000.000,649000.000,649000.000,649000.000,649000.000,651000.000,,,,,,,697500.000,,690400.000,832900.000,832900.000,930000.000,684900.000,837400.000,857900.000,857900.000,761900.000,788000.000,788000.000,788000.000,735800.000,668000.000,650000.000,658888.000,673944.000,,,689000.000,674000.000,668500.000,678000.000,668000.000,,,,,,,,,,,,,,,,,
Corona,Queens,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,562500.000,585000.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,939450.000,1194950.000,1398000.000,875000.000,,1080000.000,,921500.000,,978000.000,799500.000,929000.000,,1250000.000,1365000.000,1480000.000,1350000.000,1350000.000,1300000.000,1250000.000,1250000.000,1325000.000,1219500.000,1194000.000,1180000.000,1199000.000,999999.000,1369000.000,1125000.000,1100000.000,1150000.000,1100000.000,1252500.000,1284000.000,1280000.000,1280000.000,1233500.000,1199000.000,1274000.000,1187000.000,1025000.000,1112500.000,,,,,,1083944.000,1029000.000,1083944.000,988000.000,,,1110063.000,1324500.000,1299500.000,1350000.000,1299500.000,1464500.000,1300000.000,1250000.000,1419444.000,1350000.000,1394444.000,1488888.000,1494444.000,1488888.000,1288888.000,1288000.000,1288000.000,1200000.000,1199500.000,1414000.000,1414000.000,1500000.000,1500000.000,1399000.000,1500000.000,1450000.000,1276000.000,1294000.000,1294000.000,1294000.000,1298000.000,1364000.000,1380000.000,1450000.000,1424000.000,1500000.000,1500000.000
Country Club,Bronx,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Crotona Park East,Bronx,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,829000.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Crown Heights,Brooklyn,neighborhood,595000.000,597000.000,575000.000,695000.000,697000.000,599000.000,620000.000,624500.000,629000.000,697000.000,690000.000,690000.000,642000.000,589000.000,579000.000,599000.000,599000.000,579000.000,579000.000,579000.000,587000.000,539498.000,539498.000,549995.000,699000.000,680000.000,638000.000,529000.000,570000.000,638000.000,644000.000,637500.000,650000.000,675000.000,650000.000,675000.000,654500.000,619000.000,675000.000,874500.000,850000.000,850000.000,787500.000,775000.000,775000.000,812500.000,850000.000,850000.000,1049000.000,1174500.000,1195000.000,1199000.000,1100000.000,1047500.000,1095000.000,1050000.000,1172500.000,1150000.000,1050000.000,999000.000,995000.000,995000.000,1200000.000,1200000.000,1199000.000,1199500.000,1187000.000,1199999.000,1250000.000,1250000.000,1250000.000,1250000.000,1200000.000,1237500.000,1374500.000,1297000.000,1297000.000,1324500.000,1200000.000,1187500.000,1300000.000,1350000.000,1350000.000,1325000.000,1225000.000,1200000.000,1212500.000,1399490.000,1399980.000,1397490.000,1395000.000,1299000.000,1300000.000,1300000.000,1300000.000,1347500.000,1495000.000,1447500.000,1399000.000,1499950.000,1497500.000,1472500.000,1425000.000,1400000.000,1500000.000,1495000.000,1400000.000,1399000.000,1399000.000,1300000.000,1349500.000,1300000.000,1299000.000,1350000.000,1324550.000,1387500.000,1397000.000,1450000.000,1400000.000,1450000.000,1450000.000,1379000.000,1450000.000,1429000.000,1454000.000,1464500.000,1595000.000,1585000.000,1575000.000,1595000.000,1660000.000,1637000.000,1549000.000,1599000.000,1599000.000,1599000.000,1599000.000,1599000.000,1599000.000,1599000.000,1599000.000,1599000.000,1498500.000,1549500.000,1500000.000,1479000.000,1500000.000,1697500.000,1724500.000,1500000.000,1600000.000,1525000.000,1499500.000,1592000.000,1499000.000,1592000.000,1449000.000,1574500.000,1599000.000,1499000.000,1525000.000,1637500.000,1550000.000,1462000.000,1500000.000,1500000.000,1500000.000,1424000.000,1574500.000,1795000.000
DUMBO,Brooklyn,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ditmas Park,Brooklyn,neighborhood,937000.000,949500.000,975000.000,962500.000,949000.000,937000.000,937000.000,,,912000.000,912000.000,949000.000,949000.000,914000.000,949500.000,974250.000,999500.000,999500.000,999500.000,987250.000,999500.000,1075000.000,1062500.000,1100000.000,1075000.000,1062500.000,1024500.000,940000.000,919500.000,,,,1237000.000,1299000.000,1299000.000,,,1139500.000,,,,,,,,,,,,,,1397000.000,977500.000,1209500.000,1379000.000,1224500.000,1369000.000,1369000.000,1394500.000,1399000.000,1399000.000,1449000.000,1644500.000,1724500.000,1745000.000,1670000.000,1587000.000,1535000.000,1399000.000,1547000.000,1447000.000,1395000.000,1547500.000,1547500.000,1625000.000,1829000.000,1800000.000,1700000.000,1600000.000,1800000.000,1725000.000,1775000.000,1749000.000,1769000.000,1754500.000,1769000.000,1740000.000,1775000.000,1775000.000,1769000.000,1740000.000,1524000.000,1640000.000,1680000.000,1695000.000,1835000.000,1772500.000,1770000.000,1695000.000,1698500.000,1687500.000,1698000.000,1624500.000,1595000.000,1595000.000,1595000.000,1749500.000,1750000.000,1750000.000,1800000.000,1862500.000,1799500.000,1724000.000,1724000.000,1790000.000,1689000.000,1782500.000,1794500.000,1794500.000,1790000.000,1749000.000,1722000.000,1797500.000,1795000.000,1845000.000,1900000.000,1798000.000,1800000.000,1795000.000,1799000.000,1800000.000,1795000.000,1769500.000,1792500.000,1795000.000,1790000.000,1769500.000,1797000.000,1812000.000,1837500.000,1722500.000,1722500.000,1695000.000,1750000.000,1900000.000,1900000.000,2050000.000,2075000.000,2200000.000,2249000.000,2174500.000,2124500.000,2099000.000,1950000.000,1974500.000,2149000.000,2200000.000,2149000.000,2000000.000,1999999.000,2000000.000,2095000.000,1997500.000,1995000.000,2022500.000,2022500.000,1950000.000,2099000.000,1950000.000,1912500.000
Douglaston,Queens,neighborhood,,,,,,,,,,,,,,,,,,,,,946900.000,946900.000,,,,,,,,,,,,,,,,,,,,,,,,1437500.000,1475000.000,1575000.000,1456500.000,,1328000.000,1275000.000,1124500.000,1150000.000,1169000.000,1188000.000,1150000.000,1150000.000,1289444.000,,,1180000.000,1180000.000,1150000.000,1165000.000,1223500.000,1328000.000,1354000.000,1304000.000,1354000.000,1489500.000,1380000.000,1339500.000,1299000.000,1299000.000,1278000.000,1099000.000,1339500.000,1299000.000,1390000.000,1392500.000,1572500.000,1390000.000,1549500.000,1349000.000,1268500.000,1238000.000,1289000.000,1294000.000,1299000.000,1299500.000,1395000.000,1749000.000,1639000.000,1588000.000,1399000.000,1323944.000,1493500.000,1689000.000,1638000.000,1689000.000,1347500.000,1352500.000,1325000.000,1302500.000,1280000.000,1280000.000,1328000.000,1328000.000,1398000.000,1398000.000,1398000.000,1499000.000,1389000.000,1339500.000,1299000.000,1380000.000,1398000.000,1398000.000,1398000.000,1499000.000,1374500.000,1399000.000,1350000.000,1350000.000,1399000.000,1350000.000,1350000.000,1350000.000,1275000.000,1294000.000,1249000.000,,,,1249000.000,1249000.000,1268000.000,1599000.000,1599000.000,1488000.000,1488000.000,1290000.000,1230000.000,,,,,,,,1200000.000,1195000.000,,,,,,,,,,,,,,,,,
Downtown Brooklyn,Brooklyn,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dyker Heights,Brooklyn,neighborhood,,,,949000.000,799000.000,,949000.000,923944.000,898444.000,898444.000,898888.000,898000.000,898000.000,923500.000,779000.000,759000.000,692000.000,677000.000,677000.000,625000.000,617500.000,625000.000,,,,,,758500.000,,,,,,804000.000,788000.000,,,,,,829000.000,988000.000,,,,,,,819000.000,729000.000,792000.000,785000.000,957500.000,957500.000,1095000.000,,1098000.000,1046500.000,995000.000,995000.000,1226500.000,1137500.000,995000.000,975000.000,1150000.000,1150000.000,1150000.000,1150000.000,1150000.000,1244000.000,1288500.000,1288500.000,1249000.000,1268500.000,1248500.000,1224000.000,1200000.000,1224500.000,1288000.000,1288000.000,1249000.000,1100000.000,1200000.000,1250000.000,1270000.000,1284000.000,1324000.000,1349000.000,1298000.000,1288000.000,1217000.000,1319900.000,1325000.000,1299000.000,1386500.000,1386500.000,1394000.000,1394000.000,1325000.000,1365000.000,1369500.000,1350000.000,1324500.000,1269000.000,1175000.000,1224000.000,1328000.000,1338000.000,1348880.000,1298500.000,1299000.000,1295000.000,1267000.000,1299000.000,1298000.000,1256000.000,1249000.000,1184000.000,1218500.000,1252000.000,1290000.000,1315000.000,1290000.000,1266500.000,1275000.000,1199000.000,1198500.000,1287500.000,1322000.000,1300000.000,1252500.000,1280000.000,1275000.000,1214500.000,1275000.000,1253950.000,1249900.000,1399000.000,1418944.000,1418944.000,1472500.000,1497000.000,1498000.000,1544000.000,1517500.000,1519000.000,1499500.000,1462500.000,1499000.000,1499000.000,1394500.000,1349500.000,1370000.000,1588000.000,1599000.000,1574500.000,1550000.000,1565000.000,1599000.000,1550000.000,1488000.000,1599500.000,1562000.000,1499000.000,1512500.000,1537500.000,1525000.000,1600000.000,1550000.000,1562500.000
East Brooklyn,Brooklyn,submarket,550000.000,587000.000,559000.000,550000.000,559000.000,575000.000,579000.000,579000.000,579000.000,559000.000,549900.000,539500.000,539000.000,529000.000,525000.000,529000.000,525000.000,519900.000,514500.000,500000.000,509500.000,519450.000,529500.000,537000.000,549000.000,549995.000,539000.000,550000.000,572500.000,595000.000,599000.000,599000.000,600000.000,600000.000,599500.000,599000.000,639000.000,649000.000,699000.000,764250.000,749000.000,749500.000,775000.000,817000.000,849999.000,850000.000,850000.000,850000.000,850000.000,850000.000,850000.000,925000.000,949000.000,899000.000,950000.000,975000.000,995000.000,995000.000,995000.000,995000.000,989500.000,975000.000,999000.000,999000.000,1075000.000,1150000.000,1150000.000,1165000.000,1199000.000,1199000.000,1200000.000,1200000.000,1200000.000,1200000.000,1200000.000,1195000.000,1195000.000,1185000.000,1192500.000,1175000.000,1200000.000,1200000.000,1249000.000,1195000.000,1150000.000,1151985.000,1163493.000,1217500.000,1229000.000,1199000.000,1195000.000,1175000.000,1199000.000,1199000.000,1200000.000,1247000.000,1249999.000,1281500.000,1295000.000,1325000.000,1350000.000,1300000.000,1291500.000,1280000.000,1295000.000,1250000.000,1250000.000,1200000.000,1216500.000,1275000.000,1255000.000,1275000.000,1295000.000,1297000.000,1295000.000,1275000.000,1295000.000,1295000.000,1284000.000,1267500.000,1200000.000,1225000.000,1237000.000,1200000.000,1295000.000,1297499.000,1300000.000,1300000.000,1350000.000,1362250.000,1350000.000,1375000.000,1350000.000,1399000.000,1395000.000,1350000.000,1367500.000,1375000.000,1395000.000,1395000.000,1399000.000,1395000.000,1396000.000,1395000.000,1350000.000,1339500.000,1348000.000,1350000.000,1372000.000,1400000.000,1374000.000,1350000.000,1399000.000,1447000.000,1447000.000,1387000.000,1397000.000,1350000.000,1399450.000,1395000.000,1442000.000,1400000.000,1400000.000,1389000.000,1391000.000,1390000.000,1382000.000,1299990.000,1395000.000,1439000.000
East Elmhurst,Queens,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,762000.000,,,,,,864500.000,,,,,,,,,,,,,827000.000,759000.000,803500.000,849000.000,848500.000,864000.000,879000.000,820000.000,767500.000,785000.000,785000.000,749500.000,750000.000,,,,,988000.000,988000.000,939000.000,799999.000,890000.000,849900.000,890000.000,900000.000,795000.000,770500.000,,,,749000.000,799000.000,769000.000,749000.000,749500.000,784000.000,799000.000,824000.000,849000.000,853900.000,849000.000,,,,,899000.000,,,,,,1245000.000,1282000.000,,,889000.000,,889444.000,899000.000,,995000.000,933500.000,,899000.000,,,,,,1124444.000,849000.000,807000.000,814999.000,900000.000,899500.000,875000.000,799000.000,,,,,980000.000,1029000.000,,1150000.000,,1050000.000,988944.000,988944.000
East Flatbush,Brooklyn,neighborhood,,,445000.000,429000.000,429000.000,429000.000,419000.000,419000.000,442000.000,439000.000,439500.000,439000.000,429999.000,424000.000,399000.000,399000.000,399000.000,399000.000,399000.000,399000.000,399000.000,399000.000,399000.000,399000.000,399000.000,405000.000,402500.000,399000.000,399000.000,395000.000,379000.000,379000.000,379000.000,379000.000,379000.000,380000.000,390000.000,399000.000,409000.000,414000.000,409000.000,389000.000,380000.000,389000.000,380000.000,389000.000,389000.000,444000.000,472000.000,489000.000,469000.000,499000.000,509000.000,499000.000,499000.000,480000.000,489500.000,489250.000,519999.000,525000.000,525000.000,549000.000,544250.000,549000.000,559000.000,579500.000,594500.000,569000.000,575000.000,582500.000,560000.000,560000.000,559000.000,575000.000,590000.000,570000.000,569500.000,585900.000,570000.000,570000.000,570000.000,579500.000,594500.000,635000.000,645000.000,649000.000,645000.000,649000.000,609000.000,609000.000,599500.000,599000.000,649000.000,654500.000,678000.000,700000.000,690000.000,669000.000,682000.000,682000.000,679000.000,679000.000,679000.000,650000.000,684995.000,685000.000,699000.000,699000.000,694500.000,712500.000,727000.000,729000.000,729999.000,732500.000,725000.000,702450.000,729000.000,715000.000,704900.000,715000.000,712250.000,729000.000,729999.000,729000.000,729999.000,709500.000,749000.000,762000.000,769000.000,794498.000,799000.000,799000.000,799000.000,809000.000,799000.000,799000.000,799000.000,799000.000,778000.000,750000.000,749000.000,769000.000,772500.000,799000.000,799000.000,799000.000,799000.000,799000.000,775000.000,769000.000,779500.000,779000.000,759999.000,749500.000,749500.000,749999.000,750000.000,779000.000,797000.000,799000.000,799000.000,799000.000,799000.000,799000.000,798500.000,839500.000,799000.000,825000.000,834500.000,825000.000
East Harlem,Manhattan,neighborhood,,,,,,,1200000.000,1200000.000,1200000.000,1100000.000,1175000.000,1100000.000,,,,,,,,,,,,,,,,,1137500.000,1299999.000,1299999.000,1137500.000,,,,1475000.000,,,,,1500000.000,1625000.000,,,,,,,,,,,,,,1716250.000,,,,,,,,,,,,,,,,,,,2460000.000,2460000.000,2485000.000,2475000.000,2475000.000,2400000.000,2475000.000,2487500.000,2487500.000,,,,,,,,,,,,,,2599000.000,2674500.000,,,2362500.000,2475000.000,,,,2425000.000,,,,,,,,,,,,,,,,,,,,,,,,2228000.000,2228000.000,2228000.000,2228000.000,2113000.000,1996500.000,2122500.000,2122500.000,2000000.000,2000000.000,2000000.000,1996500.000,1998000.000,2111500.000,2495000.000,2447500.000,2369444.000,,,,1995000.000,,,,,,,,2425000.000,2250000.000,2222500.000,2222500.000,2050000.000,2100000.000,2050000.000,2100000.000,2297500.000,2400000.000,2172500.000,2150000.000,2099000.000
